MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State
20006450000,Residential,0.0207,24,47,2
20006460000,Residential,0.048,38,90,2
20006470000,Residential,0.0577,56,122,2
20006481000,Residential,0.0233,18,47,2
20006482000,Residential,0.0221,21,53,2
20006490000,Residential,0.031,40,96,2
20006500000,Residential,0.0358,41,92,2
20006510000,Residential,0.0296,34,77,2
20006521000,Residential,0.1168,177,240,2
20006522000,Residential,0.0692,52,177,2
20006530000,Residential,0.0262,34,70,2
20006540000,Residential,0.0349,30,84,2
20006550000,Residential,0.0445,31,71,2
20006560000,Residential,0.0295,35,60,2
20006570000,Residential,0.0396,43,81,2
20006580000,Residential,0.0294,31,65,2
20006590000,Education,0.0214,0,0,2
20006600000,Residential,0.0166,27,55,2
20006610000,Residential,0.0317,31,69,2
20006620000,Residential,0.0928,57,113,2
20006630000,Residential,0.0299,36,73,2
20006640000,Residential,0.0239,35,48,2
20006650000,Residential,0.0319,41,65,2
20006660000,Residential,0.031,38,60,2
20006670000,Residential,0.0292,28,64,2
20006680000,Residential,0.033,51,80,2
20006690000,Residential,0.0274,35,66,2
20006700000,Residential,0.0304,43,95,2
20006710000,Residential,0.0317,33,49,2
20006720000,Residential,0.0273,43,71,2
20006730000,Residential,0.0147,26,40,2
20006740000,Residential,0.022,28,63,2
20006770000,Residential,0.0466,35,64,2
20006790000,Residential,0.0239,27,41,2
20006800000,Residential,0.0303,38,72,2
20006820000,Commercial,0.0308,3,8,2
20006830000,Residential,0.0379,43,91,2
20006840000,Parkland,0.0327,0,0,2
20006851000,Residential,0.0176,15,22,2
20006852000,Residential,0.0172,22,39,2
20006860000,Residential,0.0405,53,111,2
20006880000,Residential,0.0317,36,54,2
20006890000,Residential,0.033,37,65,2
20006900000,Residential,0.0376,59,114,2
20006910000,Residential,0.0362,40,82,2
20006930000,Residential,0.0521,27,82,2
20006940000,Residential,0.0464,39,106,2
20006950000,Residential,0.04,34,69,2
20006960000,Residential,0.0244,31,46,2
20006980000,Parkland,0.0792,0,0,2
20006990000,Residential,0.0302,31,70,2
20007000000,Residential,0.0472,18,24,2
20007010000,Residential,0.2551,21,52,2
20007030000,Residential,0.0371,25,56,2
20007040000,Commercial,0.0377,0,0,2
20007050000,Education,0.0443,0,0,2
20007070000,Parkland,0.0126,0,0,2
20007080000,Residential,0.0151,19,51,2
20007090000,Residential,0.0442,53,125,2
20007101000,Commercial,0.0247,0,0,2
20007102000,Commercial,0.0334,8,11,2
20007103000,Commercial,0.0136,0,0,2
20007110000,Residential,0.0237,23,58,2
20007120000,Residential,0.037,58,112,2
20007130000,Residential,0.0391,48,98,2
20007140000,Residential,0.0327,43,75,2
20007150000,Residential,0.0317,35,65,2
20007160000,Residential,0.0402,35,66,2
20007170000,Residential,0.0152,28,51,2
20007180000,Residential,0.0485,43,68,2
20007230000,Residential,0.0412,68,111,2
20007240000,Residential,0.0317,34,77,2
20007250000,Residential,0.2646,44,116,2
20007260000,Residential,0.0357,42,94,2
20007270000,Residential,0.0355,44,75,2
20007280000,Transport,0.0647,0,0,2
20007292000,Residential,0.1037,40,79,2
20007321000,Commercial,0.0168,0,0,2
20007322000,Commercial,0.0069,0,6,2
20007330000,Residential,0.0333,44,86,2
20007341000,Commercial,0.0236,4,30,2
20007342000,Commercial,0.0089,0,0,2
20007351000,Residential,0.0195,19,20,2
20007352000,Commercial,0.0169,0,0,2
20007360000,Residential,0.0471,58,109,2
20007370000,Residential,0.0254,28,50,2
20007380000,Residential,0.0427,36,76,2
20007400000,Residential,0.248,35,63,2
20007410000,Residential,0.0206,18,30,2
20007420000,Residential,0.0679,53,132,2
20007430000,Parkland,0.0184,0,0,2
20007441000,Residential,0.018,24,38,2
20007480000,Residential,0.0215,21,43,2
20007490000,Residential,0.0159,18,44,2
20007500000,Residential,0.0355,33,54,2
20007510000,Residential,0.0383,34,65,2
20007520000,Residential,0.0294,37,57,2
20007530000,Residential,0.0602,43,106,2
20007540000,Residential,0.0457,44,85,2
20007550000,Residential,0.0293,30,53,2
20007560000,Residential,0.0302,38,70,2
20007570000,Residential,0.0454,59,120,2
20007580000,Residential,0.0406,31,71,2
20007590000,Residential,0.0175,23,46,2
20007600000,Residential,0.0219,17,41,2
20007610000,Residential,0.0331,38,76,2
20007620000,Residential,0.0256,25,44,2
20007630000,Residential,0.0309,36,84,2
20007640000,Residential,0.038,36,72,2
20007650000,Residential,0.0315,35,67,2
20007680000,Residential,0.0237,28,62,2
20007690000,Residential,0.032,39,72,2
20007700000,Residential,0.0304,47,86,2
20007721000,Industrial,0.1767,4,6,2
20007722000,Residential,0.0179,25,44,2
20007730000,Residential,0.0468,52,95,2
20007740000,Residential,0.0245,38,61,2
20007750000,Residential,0.0377,40,101,2
20007770000,Residential,0.1181,91,247,2
20007780000,Residential,0.0504,45,75,2
20007790000,Residential,0.024,25,42,2
20007800000,Residential,0.0376,36,73,2
20007811000,Residential,0.0304,18,37,2
20007812000,Residential,0.0203,18,40,2
20007820000,Commercial,0.0902,8,14,2
20007830000,Residential,0.0995,47,180,2
20007840000,Residential,0.0431,47,95,2
20007850000,Residential,0.0149,27,40,2
20007861000,Commercial,0.0361,0,0,2
20007862000,Commercial,0.0232,12,15,2
20007870000,Residential,0.0236,29,66,2
20007880000,Residential,0.0367,49,104,2
20007890000,Residential,0.0309,41,66,2
20007900000,Residential,0.0248,28,64,2
20007910000,Education,0.0075,0,0,2
20007920000,Residential,0.0316,39,79,2
20007930000,Residential,0.0306,34,77,2
20008012000,Residential,0.0497,36,124,2
20008013000,Residential,0.0724,31,89,2
20008020000,Residential,0.0578,44,177,2
20008030000,Residential,0.0451,54,101,2
20008041000,Commercial,0.0238,0,3,2
20008042000,Commercial,0.0291,16,17,2
20008080000,Commercial,0.0338,15,18,2
20008090000,Residential,0.0414,22,53,2
20008100000,Residential,0.0546,36,64,2
20008111000,Commercial,0.0494,0,0,2
20008112000,Commercial,0.0123,0,0,2
20008120000,Residential,0.0581,28,66,2
20008130000,Residential,0.1407,53,95,2
20008140000,Residential,0.0391,48,68,2
20008150000,Residential,0.0371,27,63,2
20008160000,Residential,0.0261,34,66,2
20008170000,Residential,0.0431,35,55,2
20008180000,Parkland,0.122,0,0,2
20008191000,Residential,0.0321,29,57,2
20008192000,Residential,0.0341,30,60,2
20008210000,Residential,0.0187,27,48,2
20008221000,Residential,0.0192,13,20,2
20008222000,Residential,0.0394,57,83,2
20008230000,Residential,0.0423,58,115,2
20008240000,Residential,0.0334,39,75,2
20008250000,Residential,0.0244,30,65,2
20008270000,Residential,0.0165,17,37,2
20008280000,Residential,0.0295,40,79,2
20008290000,Residential,0.0519,33,73,2
20008301000,Commercial,0.0234,0,4,2
20008302000,Commercial,0.0116,0,0,2
20008303000,Commercial,0.0142,0,0,2
20008310000,Residential,0.0303,46,77,2
20008320000,Residential,0.0926,73,125,2
20008350000,Residential,0.0375,45,98,2
20008360000,Residential,0.0437,46,91,2
20008371000,Residential,0.0337,28,57,2
20008372000,Residential,0.0175,18,30,2
20008390000,Residential,0.0401,45,71,2
20008400000,Residential,0.0309,34,80,2
20008410000,Residential,0.048,45,90,2
20008420000,Residential,0.0269,38,54,2
20008430000,Residential,0.0478,63,116,2
20008440000,Residential,0.0748,26,48,2
20008450000,Residential,0.03,53,91,2
20008460000,Residential,0.0412,29,59,2
20008500000,Transport,0.0731,3,0,2
20008511000,Commercial,0.0225,0,3,2
20008512000,Commercial,0.0291,0,0,2
20008531000,Commercial,0.0337,6,9,2
20008533000,Commercial,0.017,0,0,2
20008534000,Commercial,0.0123,0,14,2
20008541000,Commercial,0.0348,7,6,2
20008542000,Commercial,0.0231,4,8,2
20008552000,Residential,0.0199,18,30,2
20008560000,Transport,0.0269,0,0,2
20008571000,Residential,0.0876,49,109,2
20008572000,Residential,0.0468,13,21,2
20008590000,Residential,0.0318,37,73,2
20008600000,Residential,0.0401,38,72,2
20008610000,Residential,0.1111,48,103,2
20008620000,Residential,0.0312,37,74,2
20008630000,Residential,0.0922,49,167,2
20008640000,Residential,0.035,49,94,2
20008650000,Residential,0.04,58,110,2
20008690000,Residential,0.0166,15,33,2
20008710000,Residential,0.059,46,108,2
20008730000,Residential,0.0471,54,89,2
20008741000,Commercial,0.0113,4,8,2
20008743000,Commercial,0.0118,3,9,2
20008744000,Commercial,0.009,0,9,2
20008751000,Residential,0.0322,35,57,2
20008752000,Residential,0.0415,50,96,2
20008760000,Parkland,1.444,0,0,2
20008770000,Residential,0.0251,18,38,2
20008780000,Residential,0.0461,41,59,2
20008790000,Parkland,0.0507,0,0,2
20008840000,Commercial,0.0342,6,6,2
20008850000,Transport,0.0202,0,0,2
20008870000,Education,0.1861,0,4,2
20008880000,Residential,0.0226,22,40,2
20008890000,Residential,0.0447,44,90,2
20008910000,Residential,0.0444,45,67,2
20008950000,Residential,0.042,31,54,2
20008980000,Residential,0.0276,26,54,2
20008990000,Residential,0.0376,39,89,2
20009000000,Residential,0.059,52,106,2
20009010000,Residential,0.0346,14,24,2
20009020000,Residential,0.0358,41,96,2
20009031000,Commercial,0.0166,4,9,2
20009051000,Commercial,0.0195,0,0,2
20009052000,Commercial,0.0363,8,16,2
20009070000,Parkland,0.1836,0,0,2
20009110000,Parkland,0.0932,0,0,2
20009130000,Residential,0.0457,31,72,2
20009140000,Residential,0.1135,41,92,2
20009151000,Residential,0.1859,53,139,2
20009152000,Residential,0.1711,47,119,2
20009160000,Residential,0.1477,47,118,2
20009171000,Parkland,0.2186,0,0,2
20009172000,Residential,0.0645,4,7,2
20009180000,Parkland,0.9933,0,0,2
20009190000,Commercial,0.0498,8,26,2
20009201000,Industrial,0.1912,0,0,2
20009202000,Industrial,0.0791,3,15,2
20009204000,Industrial,0.0564,3,3,2
20009205000,Industrial,0.0384,5,3,2
20009231000,Residential,0.0331,38,73,2
20009232000,Residential,0.0187,20,44,2
20009240000,Parkland,0.028,0,0,2
20009250000,Parkland,0.0485,0,0,2
20009260000,Residential,0.0966,50,98,2
20009270000,Residential,0.0543,40,63,2
20009281000,Industrial,0.3934,0,0,2
20009282000,Industrial,0.1709,11,15,2
20009290000,Residential,0.1177,39,98,2
20009300000,Residential,0.0815,60,115,2
20009310000,Residential,0.0313,44,67,2
20009320000,Parkland,0.3155,0,0,2
20009330000,Education,0.0419,0,0,2
20009340000,Parkland,0.0167,0,0,2
20009350000,Water,2.2367,0,0,2
20009360000,Residential,0.0407,27,82,2
20009370000,Residential,0.0357,46,66,2
20009380000,Residential,0.0422,43,98,2
20009390000,Residential,0.0372,44,86,2
20009410000,Residential,0.0558,42,80,2
20009420000,Residential,0.0559,42,87,2
20009430000,Residential,0.0343,33,70,2
20009440000,Residential,0.0306,37,63,2
20009461000,Residential,0.0247,27,47,2
20009462000,Residential,0.0094,14,20,2
20009470000,Parkland,0.0688,0,0,2
20009480000,Commercial,0.0244,0,4,2
20009490000,Residential,0.0404,36,75,2
20009500000,Residential,0.0302,47,76,2
20009520000,Residential,0.0216,27,57,2
20009550000,Residential,0.0398,52,112,2
20009560000,Residential,0.0217,21,39,2
20009571000,Commercial,0.057,13,16,2
20009572000,Commercial,0.0974,7,3,2
20009582000,Residential,0.0427,38,88,2
20009592000,Residential,0.0363,30,51,2
20009601000,Commercial,0.0524,0,0,2
20009602000,Commercial,0.0402,18,46,2
20009620000,Residential,0.0231,25,44,2
20009630000,Parkland,0.0729,0,0,2
20009640000,Residential,0.059,64,138,2
20009651000,Residential,0.0353,49,76,2
20009652000,Residential,0.0417,28,70,2
20009660000,Education,0.0499,0,0,2
20009670000,Residential,0.0414,38,56,2
20009680000,Parkland,0.1005,0,0,2
20009700000,Parkland,0.0219,0,0,2
20009710000,Residential,0.1015,68,142,2
20009720000,Residential,0.0091,17,33,2
20009730000,Residential,0.0546,47,99,2
20009750000,Residential,0.0445,43,80,2
20009781000,Residential,0.0597,33,96,2
20009782000,Residential,0.0404,24,82,2
20009790000,Residential,0.0566,50,135,2
20009800000,Residential,0.0425,41,110,2
20009810000,Residential,0.0576,44,108,2
20009820000,Residential,0.0309,33,88,2
20009830000,Water,1.2176,0,0,2
20009840000,Residential,0.0347,35,93,2
20009850000,Residential,0.0506,56,135,2
20009860000,Residential,0.0484,59,120,2
20009870000,Residential,0.038,52,111,2
20009880000,Residential,0.0385,44,82,2
20009890000,Residential,0.0287,33,72,2
20009900000,Water,24.3185,0,6,2
20009910000,Residential,0.0353,34,49,2
20009920000,Residential,0.6883,42,119,2
20009930000,Residential,0.0868,34,109,2
20009940000,Residential,0.0339,48,97,2
20009950000,Residential,0.0177,34,41,2
20009960000,Residential,0.0298,41,63,2
20009970000,Residential,0.0226,25,44,2
20009980000,Residential,0.0234,36,71,2
20009990000,Residential,0.0234,33,62,2
20010000000,Residential,0.0232,37,68,2
20010010000,Residential,0.0248,28,61,2
20010020000,Residential,0.0406,57,99,2
20010030000,Residential,0.0241,30,54,2
20010040000,Residential,0.0285,33,64,2
20010050000,Residential,0.0319,47,83,2
20010060000,Residential,0.029,36,99,2
20010070000,Residential,0.0241,33,49,2
20010080000,Residential,0.0294,54,88,2
20010090000,Residential,0.0145,25,31,2
20010100000,Residential,0.0416,55,117,2
20010110000,Residential,0.026,34,59,2
20010120000,Residential,0.1146,53,120,2
20010130000,Residential,0.0183,28,40,2
20010140000,Residential,0.0514,40,100,2
20010150000,Commercial,0.0443,0,0,2
20010160000,Residential,0.0409,39,108,2
20010170000,Residential,0.0339,37,72,2
20010180000,Residential,0.04,48,105,2
20010190000,Residential,0.0266,39,74,2
20010200000,Residential,0.0395,63,111,2
20010210000,Education,0.0215,0,0,2
20010220000,Parkland,0.0295,0,0,2
20010230000,Residential,0.04,51,108,2
20010240000,Residential,0.0247,32,70,2
20010250000,Residential,0.0546,54,110,2
20010260000,Residential,0.0237,29,52,2
20010270000,Parkland,0.0125,0,0,2
20010280000,Residential,0.0517,88,116,2
20010290000,Residential,0.0386,48,110,2
20010300000,Residential,0.0467,40,82,2
20010310000,Residential,0.0277,39,71,2
20010320000,Residential,0.0278,29,59,2
20010330000,Residential,0.037,42,99,2
20010340000,Parkland,0.0182,0,0,2
20010350000,Residential,0.0136,28,46,2
20010360000,Residential,0.0291,34,52,2
20010370000,Residential,0.0265,37,58,2
20010380000,Residential,0.0303,40,70,2
20010390000,Residential,0.0579,52,109,2
20010400000,Residential,0.043,35,110,2
20010410000,Residential,0.0511,32,96,2
20010430000,Residential,0.0342,47,95,2
20010440000,Residential,0.0195,24,55,2
20010450000,Residential,0.0341,45,93,2
20010460000,Residential,0.0345,42,96,2
20010470000,Residential,0.0245,32,70,2
20010480000,Residential,0.0314,39,78,2
20010490000,Residential,0.0394,45,78,2
20010500000,Residential,0.0404,50,97,2
20010510000,Residential,0.0237,30,57,2
20010520000,Residential,0.0398,45,101,2
20010530000,Residential,0.027,42,77,2
20010540000,Residential,0.0476,47,101,2
20010550000,Residential,0.0325,50,85,2
20010560000,Residential,0.0504,46,94,2
20010570000,Residential,0.0316,40,71,2
20010580000,Residential,0.0498,43,108,2
20010590000,Residential,0.0357,38,82,2
20010600000,Residential,0.0233,29,66,2
20010610000,Residential,0.0362,45,133,2
20010620000,Residential,0.0607,57,113,2
20010630000,Residential,0.0212,29,46,2
20010640000,Residential,0.0322,37,69,2
20010650000,Residential,0.0241,35,59,2
20010660000,Residential,0.0266,27,44,2
20010670000,Residential,0.0353,40,79,2
20010680000,Residential,0.0486,61,97,2
20010690000,Education,0.0365,0,0,2
20010700000,Residential,0.0428,37,89,2
20010711000,Residential,0.0197,26,49,2
20010712000,Residential,0.0168,12,36,2
20010720000,Residential,0.0241,33,58,2
20010730000,Residential,0.0202,26,42,2
20010740000,Residential,0.05,57,111,2
20010750000,Residential,0.0324,42,85,2
20010760000,Residential,0.046,46,101,2
20010770000,Residential,0.0445,42,84,2
20010780000,Residential,0.0222,30,47,2
20010790000,Education,0.0166,0,3,2
20010800000,Residential,0.1797,23,47,2
20010810000,Residential,0.1156,51,131,2
20010820000,Residential,0.0649,45,103,2
20010830000,Residential,0.0809,50,106,2
20010840000,Residential,0.0544,39,98,2
20010850000,Residential,0.0344,35,90,2
20010860000,Residential,0.0475,34,84,2
20010870000,Residential,0.0718,44,108,2
20010880000,Residential,0.0443,48,103,2
20010890000,Residential,0.0354,38,65,2
20010900000,Residential,0.0516,51,105,2
20010910000,Residential,0.0416,45,100,2
20010920000,Residential,0.0215,26,62,2
20010930000,Residential,0.0369,40,84,2
20010940000,Education,0.069,0,0,2
20010950000,Residential,0.0207,28,57,2
20010960000,Residential,0.0325,41,76,2
20010970000,Residential,0.0469,64,105,2
20010980000,Residential,0.0378,41,71,2
20010990000,Education,0.028,0,0,2
20011000000,Residential,0.0263,47,63,2
20011010000,Residential,0.048,54,145,2
20011021000,Residential,0.2712,22,61,2
20011030000,Residential,0.068,44,93,2
20011040000,Parkland,0.3537,0,0,2
20011051000,Residential,0.1423,79,208,2
20011052000,Residential,0.0646,33,104,2
20011053000,Residential,0.098,49,140,2
20011054000,Residential,0.068,43,141,2
20011061000,Residential,0.1384,27,63,2
20011062000,Residential,0.2193,29,88,2
20011070000,Residential,0.0619,63,147,2
20011080000,Residential,0.0387,44,73,2
20011090000,Residential,0.0541,43,108,2
20011100000,Residential,0.0312,27,72,2
20011111000,Residential,0.2621,22,63,2
20011120000,Residential,0.0429,54,106,2
20011131000,Residential,0.0518,46,139,2
20011132000,Residential,0.0339,21,76,2
20011133000,Residential,0.0258,22,65,2
20011134000,Residential,0.0543,55,186,2
20011135000,Residential,0.0754,65,201,2
20011136000,Residential,0.0365,40,119,2
20011140000,Residential,0.0532,41,133,2
20011150000,Residential,0.0525,53,115,2
20011160000,Residential,0.0331,32,62,2
20011170000,Residential,0.054,55,152,2
20011180000,Residential,0.0508,46,85,2
20011190000,Residential,0.0408,51,108,2
20011200000,Residential,0.0468,48,93,2
20011210000,Residential,0.0416,45,100,2
20011220000,Residential,0.0437,53,91,2
20011231000,Commercial,0.0389,0,0,2
20011232000,Commercial,0.0076,0,0,2
20011240000,Residential,0.0384,38,98,2
20011250000,Residential,0.0521,41,162,2
20011260000,Residential,0.0311,34,74,2
20011271000,Education,0.1613,3,209,2
20011280000,Residential,0.07,55,124,2
20011290000,Residential,0.0773,43,124,2
20011300000,Residential,0.0401,44,87,2
20011310000,Residential,0.0383,51,103,2
20011320000,Residential,0.0273,35,70,2
20011330000,Residential,0.031,38,74,2
20011340000,Residential,0.0245,35,49,2
20011350000,Residential,0.0251,47,86,2
20011360000,Residential,0.0265,31,68,2
20011370000,Residential,0.0295,43,68,2
20011380000,Residential,0.0323,40,80,2
20011390000,Education,0.0258,0,0,2
20011401000,Residential,0.0236,20,38,2
20011402000,Residential,0.015,18,46,2
20011410000,Residential,0.0341,49,106,2
20011420000,Residential,0.0371,32,70,2
20011430000,Residential,0.0326,41,83,2
20011440000,Residential,0.0374,48,76,2
20011450000,Residential,0.0292,44,62,2
20011460000,Residential,0.0399,44,91,2
20011470000,Residential,0.0311,39,108,2
20011480000,Residential,0.0413,49,91,2
20011491000,Residential,0.0193,26,41,2
20011492000,Residential,0.0236,14,26,2
20011500000,Residential,0.0484,59,131,2
20011510000,Residential,0.0433,41,121,2
20011520000,Residential,0.0605,68,123,2
20011530000,Residential,0.0454,35,69,2
20011540000,Residential,0.0459,51,144,2
20011550000,Residential,0.0462,34,81,2
20011560000,Residential,0.065,46,127,2
20011570000,Residential,0.0531,47,127,2
20011580000,Parkland,0.1303,0,0,2
